code,sheet,recording,image,image_path,label_table,labeled_keypoints,total_keypoints
Q1186,2,20240328_R17_rec_anes_007_L_16-07-25,img07966.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img07966.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1187,2,20240328_R17_rec_anes_007_L_16-07-25,img14426.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img14426.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1188,2,20240328_R17_rec_anes_007_L_16-07-25,img14712.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img14712.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1189,2,20240328_R17_rec_anes_007_L_16-07-25,img18191.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img18191.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1190,2,20240328_R17_rec_anes_007_L_16-07-25,img18472.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img18472.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1191,2,20240328_R17_rec_anes_007_L_16-07-25,img18681.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img18681.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1192,2,20240328_R17_rec_anes_007_L_16-07-25,img19828.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img19828.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1193,2,20240328_R17_rec_anes_007_L_16-07-25,img24636.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img24636.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1194,2,20240328_R17_rec_anes_007_L_16-07-25,img25197.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img25197.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1195,2,20240328_R17_rec_anes_007_L_16-07-25,img26389.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/img26389.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_L_16-07-25/CollectedData_houlab.h5,16,28
Q1196,2,20240328_R17_rec_anes_007_R_16-07-25,img00274.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_R_16-07-25/img00274.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_R_16-07-25/CollectedData_houlab.h5,16,28
Q1197,2,20240328_R17_rec_anes_007_R_16-07-25,img26878.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_R_16-07-25/img26878.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_R_16-07-25/CollectedData_houlab.h5,16,28
Q1198,2,20240328_R17_rec_anes_007_TC_16-07-25,img01005.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TC_16-07-25/img01005.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TC_16-07-25/CollectedData_houlab.h5,12,28
Q1199,2,20240328_R17_rec_anes_007_TC_16-07-25,img25067.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TC_16-07-25/img25067.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TC_16-07-25/CollectedData_houlab.h5,12,28
Q1200,2,20240328_R17_rec_anes_007_TL_16-07-25,img02254.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TL_16-07-25/img02254.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TL_16-07-25/CollectedData_houlab.h5,12,28
Q1201,2,20240328_R17_rec_anes_007_TL_16-07-25,img26352.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TL_16-07-25/img26352.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TL_16-07-25/CollectedData_houlab.h5,12,28
Q1202,2,20240328_R17_rec_anes_007_TR_16-07-25,img02145.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TR_16-07-25/img02145.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TR_16-07-25/CollectedData_houlab.h5,12,28
Q1203,2,20240328_R17_rec_anes_007_TR_16-07-25,img24924.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TR_16-07-25/img24924.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_007_TR_16-07-25/CollectedData_houlab.h5,12,28
Q1204,2,20240328_R17_rec_anes_008_BC_16-13-14,img0527.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_BC_16-13-14/img0527.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_BC_16-13-14/CollectedData_houlab.h5,11,28
Q1205,2,20240328_R17_rec_anes_008_BC_16-13-14,img6608.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_BC_16-13-14/img6608.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_BC_16-13-14/CollectedData_houlab.h5,11,28
Q1206,2,20240328_R17_rec_anes_008_L_16-13-14,img0228.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img0228.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1207,2,20240328_R17_rec_anes_008_L_16-13-14,img0277.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img0277.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1208,2,20240328_R17_rec_anes_008_L_16-13-14,img0494.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img0494.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1209,2,20240328_R17_rec_anes_008_L_16-13-14,img0655.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img0655.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1210,2,20240328_R17_rec_anes_008_L_16-13-14,img1008.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img1008.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1211,2,20240328_R17_rec_anes_008_L_16-13-14,img1325.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img1325.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1212,2,20240328_R17_rec_anes_008_L_16-13-14,img1435.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img1435.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1213,2,20240328_R17_rec_anes_008_L_16-13-14,img1612.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img1612.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1214,2,20240328_R17_rec_anes_008_L_16-13-14,img2173.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img2173.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1215,2,20240328_R17_rec_anes_008_L_16-13-14,img2648.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img2648.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1216,2,20240328_R17_rec_anes_008_L_16-13-14,img2967.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img2967.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1217,2,20240328_R17_rec_anes_008_L_16-13-14,img3017.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img3017.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1218,2,20240328_R17_rec_anes_008_L_16-13-14,img3065.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img3065.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1219,2,20240328_R17_rec_anes_008_L_16-13-14,img3549.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img3549.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1220,2,20240328_R17_rec_anes_008_L_16-13-14,img3669.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img3669.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1221,2,20240328_R17_rec_anes_008_L_16-13-14,img4040.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img4040.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1222,2,20240328_R17_rec_anes_008_L_16-13-14,img5073.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img5073.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1223,2,20240328_R17_rec_anes_008_L_16-13-14,img5233.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img5233.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1224,2,20240328_R17_rec_anes_008_L_16-13-14,img6477.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img6477.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1225,2,20240328_R17_rec_anes_008_L_16-13-14,img6529.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/img6529.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_L_16-13-14/CollectedData_houlab.h5,16,28
Q1226,2,20240328_R17_rec_anes_008_R_16-13-14,img0267.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_R_16-13-14/img0267.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_R_16-13-14/CollectedData_houlab.h5,16,28
Q1227,2,20240328_R17_rec_anes_008_R_16-13-14,img6125.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_R_16-13-14/img6125.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_R_16-13-14/CollectedData_houlab.h5,16,28
Q1228,2,20240328_R17_rec_anes_008_TC_16-13-14,img0037.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TC_16-13-14/img0037.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TC_16-13-14/CollectedData_houlab.h5,12,28
Q1229,2,20240328_R17_rec_anes_008_TC_16-13-14,img6859.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TC_16-13-14/img6859.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TC_16-13-14/CollectedData_houlab.h5,12,28
Q1230,2,20240328_R17_rec_anes_008_TL_16-13-14,img0143.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TL_16-13-14/img0143.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TL_16-13-14/CollectedData_houlab.h5,12,28
Q1231,2,20240328_R17_rec_anes_008_TL_16-13-14,img6845.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TL_16-13-14/img6845.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TL_16-13-14/CollectedData_houlab.h5,12,28
Q1232,2,20240328_R17_rec_anes_008_TR_16-13-14,img0006.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TR_16-13-14/img0006.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TR_16-13-14/CollectedData_houlab.h5,12,28
Q1233,2,20240328_R17_rec_anes_008_TR_16-13-14,img3866.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TR_16-13-14/img3866.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_008_TR_16-13-14/CollectedData_houlab.h5,12,28
Q1234,2,20240328_R17_rec_anes_009_BC_16-29-28,img00969.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_009_BC_16-29-28/img00969.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_009_BC_16-29-28/CollectedData_houlab.h5,11,28
Q1235,2,20240328_R17_rec_anes_009_BC_16-29-28,img81571.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_009_BC_16-29-28/img81571.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_009_BC_16-29-28/CollectedData_houlab.h5,11,28
Q1236,2,20240328_R17_rec_anes_009_L_16-29-28,img00775.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_009_L_16-29-28/img00775.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20240328_R17_rec_anes_009_L_16-29-28/CollectedData_houlab.h5,16,28
